Name,Unique ID,Indicator ID,Measure,Measure Info,Geo Join ID,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Message
Respiratory hospitalizations due to PM2.5 (age 20+),518833,650,Estimated annual rate,"per 100,000 adults",504,UHF42,South Beach - Tottenville,2012-2014,01/02/2012,11.8,
Respiratory hospitalizations due to PM2.5 (age 20+),628574,650,Estimated annual rate,"per 100,000 adults",504,UHF42,South Beach - Tottenville,2015-2017,01/01/2015,12.9,
Respiratory hospitalizations due to PM2.5 (age 20+),518823,650,Estimated annual rate,"per 100,000 adults",404,UHF42,Bayside - Little Neck,2012-2014,01/02/2012,6.97,
Respiratory hospitalizations due to PM2.5 (age 20+),628564,650,Estimated annual rate,"per 100,000 adults",404,UHF42,Bayside - Little Neck,2015-2017,01/01/2015,8.2,
Respiratory hospitalizations due to PM2.5 (age 20+),130893,650,Estimated annual rate,"per 100,000 adults",204,UHF42,East New York,2005-2007,01/01/2005,20.4,
Respiratory hospitalizations due to PM2.5 (age 20+),130930,650,Estimated annual rate,"per 100,000 adults",5,Borough,Staten Island,2005-2007,01/01/2005,17.5,
Respiratory hospitalizations due to PM2.5 (age 20+),130924,650,Estimated annual rate,"per 100,000 adults",504,UHF42,South Beach - Tottenville,2005-2007,01/01/2005,15.2,
Respiratory hospitalizations due to PM2.5 (age 20+),628550,650,Estimated annual rate,"per 100,000 adults",211,UHF42,Williamsburg - Bushwick,2015-2017,01/01/2015,11,
Respiratory hospitalizations due to PM2.5 (age 20+),518813,650,Estimated annual rate,"per 100,000 adults",304,UHF42,Upper West Side,2012-2014,01/02/2012,10.19,
Respiratory hospitalizations due to PM2.5 (age 20+),518802,650,Estimated annual rate,"per 100,000 adults",204,UHF42,East New York,2012-2014,01/02/2012,13.96,
Respiratory hospitalizations due to PM2.5 (age 20+),130911,650,Estimated annual rate,"per 100,000 adults",401,UHF42,Long Island City - Astoria,2005-2007,01/01/2005,16.9,
Respiratory hospitalizations due to PM2.5 (age 20+),131525,650,Estimated annual rate,"per 100,000 adults",301,UHF42,Washington Heights,2009-2011,01/01/2009,12.5,
Respiratory hospitalizations due to PM2.5 (age 20+),131527,650,Estimated annual rate,"per 100,000 adults",303,UHF42,East Harlem,2009-2011,01/01/2009,29.2,
Respiratory hospitalizations due to PM2.5 (age 20+),131529,650,Estimated annual rate,"per 100,000 adults",305,UHF42,Upper East Side,2009-2011,01/01/2009,9.2,
Respiratory hospitalizations due to PM2.5 (age 20+),131518,650,Estimated annual rate,"per 100,000 adults",205,UHF42,Sunset Park,2009-2011,01/01/2009,12.5,
Respiratory hospitalizations due to PM2.5 (age 20+),131516,650,Estimated annual rate,"per 100,000 adults",203,UHF42,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,16.3,
Respiratory hospitalizations due to PM2.5 (age 20+),518803,650,Estimated annual rate,"per 100,000 adults",205,UHF42,Sunset Park,2012-2014,01/02/2012,9.43,
Respiratory hospitalizations due to PM2.5 (age 20+),628544,650,Estimated annual rate,"per 100,000 adults",205,UHF42,Sunset Park,2015-2017,01/01/2015,7.4,
Respiratory hospitalizations due to PM2.5 (age 20+),518801,650,Estimated annual rate,"per 100,000 adults",203,UHF42,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,14.13,
Respiratory hospitalizations due to PM2.5 (age 20+),131533,650,Estimated annual rate,"per 100,000 adults",309,UHF42,Union Square - Lower East Side,2009-2011,01/01/2009,15.5,
Respiratory hospitalizations due to PM2.5 (age 20+),130919,650,Estimated annual rate,"per 100,000 adults",409,UHF42,Southeast Queens,2005-2007,01/01/2005,13,
Respiratory hospitalizations due to PM2.5 (age 20+),130910,650,Estimated annual rate,"per 100,000 adults",310,UHF42,Lower Manhattan,2005-2007,01/01/2005,15.6,
Respiratory hospitalizations due to PM2.5 (age 20+),130909,650,Estimated annual rate,"per 100,000 adults",309,UHF42,Union Square - Lower East Side,2005-2007,01/01/2005,22,
Respiratory hospitalizations due to PM2.5 (age 20+),131523,650,Estimated annual rate,"per 100,000 adults",210,UHF42,Coney Island - Sheepshead Bay,2009-2011,01/01/2009,15.4,
Respiratory hospitalizations due to PM2.5 (age 20+),131522,650,Estimated annual rate,"per 100,000 adults",209,UHF42,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,10.4,
Respiratory hospitalizations due to PM2.5 (age 20+),130895,650,Estimated annual rate,"per 100,000 adults",206,UHF42,Borough Park,2005-2007,01/01/2005,17.2,
Ozone (O3),216316,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2011,06/01/2011,27.9,
Ozone (O3),216500,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2009,06/01/2009,25.58,
Ozone (O3),216314,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2009,06/01/2009,21.38,
Ozone (O3),338255,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2015,06/01/2015,28.13,
Ozone (O3),651005,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2019,06/01/2019,25.57,
Ozone (O3),338182,386,Mean,ppb,204,UHF42,East New York,Summer 2015,06/01/2015,32.58,
Ozone (O3),338171,386,Mean,ppb,5,Borough,Staten Island,Summer 2015,06/01/2015,32.59,
Ozone (O3),650921,386,Mean,ppb,5,Borough,Staten Island,Summer 2019,06/01/2019,29.29,
Ozone (O3),743723,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2021,06/01/2021,30.29,
Ozone (O3),605280,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2018,06/01/2018,29.49,
Ozone (O3),743676,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2021,06/01/2021,29.02,
Ozone (O3),221841,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2013,06/01/2013,29.67,
Ozone (O3),221939,386,Mean,ppb,409,UHF34,Southeast Queens,Summer 2009,06/01/2009,27.59,
Ozone (O3),122132,386,Mean,ppb,205,UHF34,Sunset Park,2-Year Summer Average 2009-2010,06/01/2009,27.71,
Ozone (O3),221838,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2010,06/01/2010,32.71,
Ozone (O3),221839,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2011,06/01/2011,31.5,
Ozone (O3),412044,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2016,06/01/2016,33.28,
Ozone (O3),650972,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2019,06/01/2019,28.83,
Ozone (O3),221974,386,Mean,ppb,404406,UHF34,Bayside Little Neck-Fresh Meadows,Summer 2014,06/01/2014,32.08,
Ozone (O3),222466,386,Mean,ppb,204,UHF42,East New York,Summer 2014,06/01/2014,31.97,
Ozone (O3),219994,386,Mean,ppb,5,Borough,Staten Island,Summer 2014,06/01/2014,31.41,
Ozone (O3),216391,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2014,06/01/2014,30.26,
Ozone (O3),216319,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2014,06/01/2014,27.4,
Ozone (O3),221842,386,Mean,ppb,205,UHF34,Sunset Park,Summer 2014,06/01/2014,30.6,
Ozone (O3),743674,386,Mean,ppb,207,UHF34,East Flatbush - Flatbush,Summer 2021,06/01/2021,30.88,
Ozone (O3),222544,386,Mean,ppb,306,UHF42,Chelsea - Clinton,Summer 2014,06/01/2014,24.61,
Ozone (O3),222520,386,Mean,ppb,302,UHF42,Central Harlem - Morningside Heights,Summer 2014,06/01/2014,28.58,
Ozone (O3),222412,386,Mean,ppb,102,UHF42,Northeast Bronx,Summer 2014,06/01/2014,31.49,
Ozone (O3),222454,386,Mean,ppb,202,UHF42,Downtown - Heights - Slope,Summer 2014,06/01/2014,29.32,
Ozone (O3),222574,386,Mean,ppb,401,UHF42,Long Island City - Astoria,Summer 2014,06/01/2014,30.71,
Ozone (O3),222514,386,Mean,ppb,301,UHF42,Washington Heights,Summer 2014,06/01/2014,29.52,
Ozone (O3),222448,386,Mean,ppb,201,UHF42,Greenpoint,Summer 2014,06/01/2014,30.47,
Ozone (O3),222406,386,Mean,ppb,101,UHF42,Kingsbridge - Riverdale,Summer 2014,06/01/2014,30.45,
Ozone (O3),216481,386,Mean,ppb,310,CD,Bay Ridge and Dyker Heights (CD10),Summer 2014,06/01/2014,30.66,
Ozone (O3),216493,386,Mean,ppb,312,CD,Borough Park (CD12),Summer 2014,06/01/2014,30.6,
Ozone (O3),216349,386,Mean,ppb,112,CD,Washington Heights and Inwood (CD12),Summer 2014,06/01/2014,29.67,
Ozone (O3),216325,386,Mean,ppb,108,CD,Upper East Side (CD8),Summer 2014,06/01/2014,26.6,
Ozone (O3),650975,386,Mean,ppb,208,UHF34,Canarsie - Flatlands,Summer 2019,06/01/2019,34.05,
Ozone (O3),650973,386,Mean,ppb,206,UHF34,Borough Park,Summer 2019,06/01/2019,30.62,
Ozone (O3),221992,386,Mean,ppb,105106107,UHF34,South Bronx,Summer 2014,06/01/2014,30.58,
Ozone (O3),221938,386,Mean,ppb,408,UHF34,Jamaica,Summer 2014,06/01/2014,32.63,
Ozone (O3),221848,386,Mean,ppb,206,UHF34,Borough Park,Summer 2014,06/01/2014,30.68,
Ozone (O3),219988,386,Mean,ppb,4,Borough,Queens,Summer 2014,06/01/2014,32.43,
Ozone (O3),216499,386,Mean,ppb,313,CD,Coney Island (CD13),Summer 2014,06/01/2014,33.22,
Ozone (O3),221867,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2009,06/01/2009,29.64,
Ozone (O3),549382,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2017,06/01/2017,31.86,
Ozone (O3),221869,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,36.56,
Ozone (O3),412049,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2016,06/01/2016,35.62,
Ozone (O3),338227,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2015,06/01/2015,35.01,
Ozone (O3),221872,386,Mean,ppb,210,UHF34,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,32.61,
Ozone (O3),221950,386,Mean,ppb,410,UHF34,Rockaways,Summer 2014,06/01/2014,36.25,
Ozone (O3),216415,386,Mean,ppb,211,CD,Morris Park and Bronxdale (CD11),Summer 2014,06/01/2014,31.37,
Ozone (O3),216487,386,Mean,ppb,311,CD,Bensonhurst (CD11),Summer 2014,06/01/2014,31.52,
Ozone (O3),216403,386,Mean,ppb,209,CD,Parkchester and Soundview (CD9),Summer 2014,06/01/2014,31.34,
Ozone (O3),216331,386,Mean,ppb,109,CD,Morningside Heights and Hamilton Heights (CD9),Summer 2014,06/01/2014,28.54,
Ozone (O3),216379,386,Mean,ppb,205,CD,Fordham and University Heights (CD5),Summer 2014,06/01/2014,29.69,
Ozone (O3),216307,386,Mean,ppb,105,CD,Midtown (CD5),Summer 2014,06/01/2014,21.79,
Ozone (O3),221908,386,Mean,ppb,401,UHF34,Long Island City - Astoria,Summer 2014,06/01/2014,30.71,
Ozone (O3),221860,386,Mean,ppb,208,UHF34,Canarsie - Flatlands,Summer 2014,06/01/2014,33.25,
Ozone (O3),221854,386,Mean,ppb,207,UHF34,East Flatbush - Flatbush,Summer 2014,06/01/2014,30.94,
Ozone (O3),221896,386,Mean,ppb,303,UHF34,East Harlem,Summer 2014,06/01/2014,28.92,
Ozone (O3),221836,386,Mean,ppb,204,UHF34,East New York,Summer 2014,06/01/2014,31.97,
Ozone (O3),221830,386,Mean,ppb,203,UHF34,Bedford Stuyvesant - Crown Heights,Summer 2014,06/01/2014,30.33,
Ozone (O3),221812,386,Mean,ppb,104,UHF34,Pelham - Throgs Neck,Summer 2014,06/01/2014,31.93,
Ozone (O3),221902,386,Mean,ppb,304,UHF34,Upper West Side,Summer 2014,06/01/2014,27.4,
Ozone (O3),338248,386,Mean,ppb,1,Citywide,New York City,Summer 2015,06/01/2015,31.84,
Ozone (O3),650998,386,Mean,ppb,1,Citywide,New York City,Summer 2019,06/01/2019,30.55,
Ozone (O3),221884,386,Mean,ppb,301,UHF34,Washington Heights,Summer 2014,06/01/2014,29.52,
Ozone (O3),221818,386,Mean,ppb,201,UHF34,Greenpoint,Summer 2014,06/01/2014,30.47,
Ozone (O3),221800,386,Mean,ppb,102,UHF34,Northeast Bronx,Summer 2014,06/01/2014,31.49,
Ozone (O3),221794,386,Mean,ppb,101,UHF34,Kingsbridge - Riverdale,Summer 2014,06/01/2014,30.45,
Ozone (O3),221824,386,Mean,ppb,202,UHF34,Downtown - Heights - Slope,Summer 2014,06/01/2014,29.32,
Ozone (O3),219696,386,Mean,ppb,1,Citywide,New York City,Summer 2013,06/01/2013,30.99,
Ozone (O3),219695,386,Mean,ppb,1,Citywide,New York City,Summer 2012,06/01/2012,33.83,
Ozone (O3),743650,386,Mean,ppb,1,Citywide,New York City,Summer 2021,06/01/2021,30.18,
Ozone (O3),219697,386,Mean,ppb,1,Citywide,New York City,Summer 2014,06/01/2014,31.37,
Ozone (O3),221878,386,Mean,ppb,211,UHF34,Williamsburg - Bushwick,Summer 2014,06/01/2014,30.41,
Ozone (O3),221866,386,Mean,ppb,209,UHF34,Bensonhurst - Bay Ridge,Summer 2014,06/01/2014,31.32,
Ozone (O3),222647,386,Mean,ppb,504,UHF42,South Beach - Tottenville,Summer 2009,06/01/2009,27.77,
Ozone (O3),222587,386,Mean,ppb,404,UHF42,Bayside - Little Neck,Summer 2009,06/01/2009,26.29,
Ozone (O3),222527,386,Mean,ppb,304,UHF42,Upper West Side,Summer 2009,06/01/2009,21.31,
Ozone (O3),222503,386,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Summer 2009,06/01/2009,24.76,
Ozone (O3),743709,386,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Summer 2021,06/01/2021,29.28,
Ozone (O3),743695,386,Mean,ppb,404,UHF42,Bayside - Little Neck,Summer 2021,06/01/2021,30.14,
Ozone (O3),216566,386,Mean,ppb,407,CD,Flushing and Whitestone (CD7),Summer 2009,06/01/2009,26.29,
Ozone (O3),216458,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2009,06/01/2009,24.49,
Ozone (O3),671117,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2020,06/01/2020,28.86,
Ozone (O3),121662,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),2-Year Summer Average 2009-2010,06/01/2009,26.9,
Ozone (O3),549422,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2017,06/01/2017,27.73,
Ozone (O3),605325,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2018,06/01/2018,30.16,
Ozone (O3),670884,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2020,06/01/2020,29.81,
Ozone (O3),121692,386,Mean,ppb,407,CD,Flushing and Whitestone (CD7),2-Year Summer Average 2009-2010,06/01/2009,28.61,
Ozone (O3),216462,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2013,06/01/2013,29.59,
Ozone (O3),216461,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2012,06/01/2012,32.21,
Ozone (O3),216390,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,30.3,
Ozone (O3),743631,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2021,06/01/2021,29.84,
Ozone (O3),216504,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2013,06/01/2013,30.75,
Ozone (O3),216503,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,33.48,
Ozone (O3),743612,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2021,06/01/2021,30.43,
Ozone (O3),216317,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2012,06/01/2012,30.16,
Ozone (O3),216318,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2013,06/01/2013,26.92,
Ozone (O3),743643,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2021,06/01/2021,27.81,
Ozone (O3),743716,386,Mean,ppb,204,UHF42,East New York,Summer 2021,06/01/2021,31.08,
Ozone (O3),222461,386,Mean,ppb,204,UHF42,East New York,Summer 2009,06/01/2009,26.28,
Ozone (O3),222419,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2009,06/01/2009,26.72,
Ozone (O3),219989,386,Mean,ppb,5,Borough,Staten Island,Summer 2009,06/01/2009,26.72,
Ozone (O3),338239,386,Mean,ppb,409,UHF34,Southeast Queens,Summer 2015,06/01/2015,32.5,
Ozone (O3),216459,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2010,06/01/2010,32.58,
Ozone (O3),216460,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2011,06/01/2011,31.37,
Ozone (O3),412101,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2016,06/01/2016,33.19,
Ozone (O3),412089,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2016,06/01/2016,32.46,
Ozone (O3),216501,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2010,06/01/2010,33.38,
Ozone (O3),216502,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2011,06/01/2011,32.8,
Ozone (O3),412108,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2016,06/01/2016,33.56,
Ozone (O3),121681,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),2-Year Summer Average 2009-2010,06/01/2009,27.17,
Ozone (O3),549441,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2017,06/01/2017,29.93,
Ozone (O3),605344,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2018,06/01/2018,30.73,
Ozone (O3),671110,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2020,06/01/2020,29.23,
Ozone (O3),605313,386,Mean,ppb,107,CD,Upper West Side (CD7),Summer 2018,06/01/2018,27.19,
Ozone (O3),651029,386,Mean,ppb,307,CD,Sunset Park (CD7),Summer 2019,06/01/2019,28.78,
Ozone (O3),338267,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2015,06/01/2015,29.2,
Ozone (O3),651017,386,Mean,ppb,207,CD,Kingsbridge Heights and Bedford (CD7),Summer 2019,06/01/2019,29.23,
Ozone (O3),222462,386,Mean,ppb,204,UHF42,East New York,Summer 2010,06/01/2010,33.97,
Ozone (O3),222464,386,Mean,ppb,204,UHF42,East New York,Summer 2012,06/01/2012,33.97,
Ozone (O3),222465,386,Mean,ppb,204,UHF42,East New York,Summer 2013,06/01/2013,31.51,
Ozone (O3),222422,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2012,06/01/2012,35.44,
Ozone (O3),743705,386,Mean,ppb,304,UHF42,Upper West Side,Summer 2021,06/01/2021,27.81,
Ozone (O3),219992,386,Mean,ppb,5,Borough,Staten Island,Summer 2012,06/01/2012,33.77,
Ozone (O3),743727,386,Mean,ppb,5,Borough,Staten Island,Summer 2021,06/01/2021,29.53,
Ozone (O3),219993,386,Mean,ppb,5,Borough,Staten Island,Summer 2013,06/01/2013,31.3,
Ozone (O3),549337,386,Mean,ppb,204,UHF42,East New York,Summer 2017,06/01/2017,30.9,
Ozone (O3),670969,386,Mean,ppb,204,UHF42,East New York,Summer 2020,06/01/2020,29.48,
Ozone (O3),122001,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,2-Year Summer Average 2009-2010,06/01/2009,28.68,
Ozone (O3),549330,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2017,06/01/2017,29.79,
Ozone (O3),670980,386,Mean,ppb,5,Borough,Staten Island,Summer 2020,06/01/2020,28.61,
Ozone (O3),605233,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2018,06/01/2018,31.52,
Ozone (O3),549348,386,Mean,ppb,304,UHF42,Upper West Side,Summer 2017,06/01/2017,25.57,
Ozone (O3),605251,386,Mean,ppb,304,UHF42,Upper West Side,Summer 2018,06/01/2018,27.2,
Ozone (O3),122015,386,Mean,ppb,211,UHF42,Williamsburg - Bushwick,2-Year Summer Average 2009-2010,06/01/2009,26.65,
Ozone (O3),338189,386,Mean,ppb,211,UHF42,Williamsburg - Bushwick,Summer 2015,06/01/2015,31.1,
Ozone (O3),650953,386,Mean,ppb,404,UHF42,Bayside - Little Neck,Summer 2019,06/01/2019,31.68,
Ozone (O3),338286,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2015,06/01/2015,32.26,
Ozone (O3),651036,386,Mean,ppb,314,CD,Flatbush and Midwood (CD14),Summer 2019,06/01/2019,31.14,
Ozone (O3),650932,386,Mean,ppb,204,UHF42,East New York,Summer 2019,06/01/2019,32.61,
Ozone (O3),338175,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2015,06/01/2015,31.41,
Ozone (O3),222463,386,Mean,ppb,204,UHF42,East New York,Summer 2011,06/01/2011,33.5,
Ozone (O3),222421,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2011,06/01/2011,34.24,
Ozone (O3),411997,386,Mean,ppb,104,UHF42,Pelham - Throgs Neck,Summer 2016,06/01/2016,33.63,
Ozone (O3),219990,386,Mean,ppb,5,Borough,Staten Island,Summer 2010,06/01/2010,35.17,
Ozone (O3),219991,386,Mean,ppb,5,Borough,Staten Island,Summer 2011,06/01/2011,34.16,
